Employee_ID,Region,Product_Category,Sale_Amount,Sale_Date
8520,North,Electronics,1622.93,2022-02-06 19:13:24
8521,East,Sports,823.93,2022-12-07 05:29:59
8522,South,Food,3148.82,2022-05-12 22:19:16
8523,West,Sports,2830.76,2022-01-17 02:38:51
8524,North,Sports,2192.26,2023-12-14 18:41:20
8525,East,Sports,4291.94,2022-11-29 02:42:36
8526,South,Clothing,3136.59,2022-01-05 11:52:49
8527,South,Sports,1370.44,2022-10-12 18:23:53
8528,East,Furniture,1931.15,2022-09-19 16:49:51
8529,East,Furniture,835.77,2022-05-30 09:12:42
8530,North,Electronics,2997.73,2023-08-29 15:52:09
8531,West,Electronics,2974.48,2023-04-19 22:07:13
8532,South,Sports,4363.9,2024-08-24 06:28:31
8533,West,Sports,4293.5,2024-08-01 04:56:20
8534,South,Clothing,4201.02,2024-12-27 10:36:48
8535,South,Sports,2789.87,2023-09-28 04:55:06
8536,West,Sports,3294.9,2024-05-27 18:56:44
8537,East,Sports,3900.16,2022-09-16 16:38:51
8538,North,Food,549.26,2023-06-09 17:56:02
8539,South,Food,1572.93,2024-06-02 16:02:16
8540,East,Clothing,928.54,2022-09-29 22:23:52
8541,South,Clothing,2606.19,2024-10-28 01:20:59
8542,North,Furniture,4204.57,2023-03-20 06:54:29
8543,South,Clothing,1230.49,2023-11-20 00:46:32
8544,North,Furniture,3681.43,2023-03-01 21:23:38
8545,North,Sports,2088.54,2023-05-18 13:35:52
8546,South,Clothing,4525.07,2024-11-06 22:22:38
8547,South,Clothing,3171.27,2023-09-30 14:00:17
8548,North,Clothing,4885.11,2024-04-09 03:04:57
8549,East,Furniture,1303.78,2024-11-19 12:37:09
8550,West,Furniture,4627.4,2023-11-30 09:18:18
8551,North,Electronics,1849.57,2022-11-30 03:40:34
8552,South,Furniture,3147.64,2022-04-04 11:08:41
8553,South,Furniture,955.09,2022-12-08 13:23:49
8554,East,Food,3822.95,2022-07-23 19:06:34
8555,West,Clothing,4893.43,2023-12-10 13:31:55
8556,North,Furniture,3958.39,2024-07-05 18:59:58
8557,North,Clothing,3117.4,2024-04-05 14:05:02
8558,West,Clothing,2296.25,2022-12-22 05:49:34
8559,North,Food,1791.66,2023-05-12 10:26:21
8560,West,Clothing,2153.16,2024-05-02 07:59:03
8561,South,Furniture,1708.61,2023-12-04 02:27:04
8562,West,Clothing,4180.28,2023-10-14 11:45:31
8563,North,Electronics,4476.24,2024-06-19 03:33:12
8564,West,Electronics,4753.32,2022-07-01 20:11:10
8565,East,Food,2149.98,2023-04-14 06:55:10
8566,South,Furniture,2776.47,2022-02-06 14:16:28
8567,South,Food,2926.79,2022-09-16 13:20:42
8568,West,Electronics,3290.33,2024-09-03 04:16:47
8569,North,Furniture,112.04,2022-06-17 01:23:11
8570,East,Clothing,4229.18,2023-10-08 20:25:39
8571,South,Furniture,1413.89,2023-10-07 01:58:33
8572,South,Sports,2413.6,2022-09-30 11:49:29
8573,North,Furniture,4223.68,2022-06-17 00:07:55
8574,North,Clothing,4984.6,2023-08-20 09:45:00
8575,East,Sports,3994.93,2024-02-24 03:30:26
8576,West,Food,221.68,2022-04-08 12:13:38
8577,North,Furniture,1906.9,2022-08-03 15:44:42
8578,West,Food,1311.33,2023-05-21 03:05:35
8579,East,Furniture,4824.25,2024-05-15 10:06:04
8580,West,Electronics,1394.72,2022-08-08 16:26:32
8581,South,Electronics,4722.42,2022-10-25 23:48:49
8582,West,Clothing,4693.84,2024-10-13 13:39:57
8583,East,Electronics,4213.11,2024-07-25 08:32:19
8584,East,Sports,580.55,2023-08-16 16:47:54
8585,East,Sports,109.78,2022-04-27 11:48:51
8586,West,Furniture,3990.03,2024-12-27 14:53:52
8587,South,Food,4232.17,2022-01-24 01:04:02
8588,North,Sports,4814.69,2024-01-19 13:44:11
8589,South,Furniture,1170.07,2023-05-26 09:43:26
8590,West,Food,3692.42,2022-01-29 12:49:21
8591,West,Electronics,2643.42,2023-06-12 07:24:14
8592,North,Furniture,1709.56,2022-06-19 01:48:39
8593,West,Food,3070.83,2023-07-18 01:09:55
8594,East,Clothing,2786.18,2024-02-16 09:02:52
8595,East,Clothing,1532.24,2022-05-20 15:01:07
8596,East,Sports,1415.47,2022-09-03 09:38:38
8597,East,Food,2484.24,2023-06-08 04:10:47
8598,East,Clothing,2422.78,2024-10-31 23:05:25
8599,West,Sports,1580.06,2024-06-24 19:43:15
8600,North,Furniture,1392.28,2024-05-27 11:52:07
8601,North,Furniture,4776.11,2023-12-09 08:03:32
8602,East,Food,4325.62,2023-01-15 01:34:08
8603,West,Food,4102.22,2022-01-09 02:05:39
8604,South,Food,1149.99,2023-04-09 23:52:49
8605,South,Food,1027.53,2024-08-16 01:46:04
8606,West,Clothing,4065.71,2024-12-17 02:15:37
8607,East,Clothing,1004.9,2024-07-17 15:21:44
8608,North,Sports,2567.33,2024-03-12 22:07:29
8609,West,Clothing,1184.97,2023-03-01 04:28:14
8610,South,Furniture,1952.54,2022-08-24 07:32:16
8611,South,Sports,4281.93,2023-04-15 00:15:55
8612,South,Clothing,4467.95,2022-12-22 10:09:36
8613,East,Food,4983.73,2024-04-07 10:34:25
8614,South,Clothing,4725.13,2023-05-18 10:20:55
8615,West,Electronics,3389.13,2022-06-03 10:06:09
8616,West,Sports,2215.46,2023-10-27 12:10:05
8617,South,Clothing,382.69,2024-08-20 17:56:32
8618,West,Clothing,3080.01,2024-10-03 09:23:33
8619,South,Furniture,1132.34,2024-07-29 11:56:37
8620,South,Food,4265.67,2022-08-01 18:37:20
8621,North,Food,2789.6,2024-08-13 18:52:31
8622,East,Furniture,3694.16,2024-06-24 12:32:38
8623,East,Furniture,3400.13,2022-09-05 18:41:06
8624,North,Electronics,1801.92,2023-03-08 23:47:58
8625,North,Sports,3819.52,2022-01-22 18:44:55
8626,East,Food,4232.54,2023-11-02 21:04:33
8627,South,Furniture,3746.24,2024-06-06 19:26:57
8628,South,Furniture,3906.35,2022-01-09 00:15:40
8629,East,Sports,1864.08,2024-01-16 11:58:18
8630,South,Furniture,4724.07,2024-09-06 14:53:47
8631,North,Electronics,2180.4,2024-07-06 06:13:18
8632,South,Sports,4495.55,2022-03-12 18:01:26
8633,South,Electronics,4303.27,2024-10-18 23:33:18
8634,West,Clothing,709.22,2023-02-01 04:56:59
8635,West,Food,4834.73,2023-09-11 01:41:41
8636,West,Furniture,4982.07,2022-09-06 17:56:43
8637,South,Sports,3070.12,2022-05-05 10:58:21
8638,East,Electronics,3937.24,2023-09-04 23:25:57
8639,North,Food,4675.07,2023-07-10 04:28:58
8640,South,Food,198.12,2022-12-11 03:37:55
8641,East,Furniture,4656.95,2023-04-22 01:25:35
8642,South,Food,3174.09,2022-09-11 10:03:38
8643,North,Furniture,4159.44,2024-02-05 16:39:33
8644,South,Clothing,2749.54,2022-02-20 11:51:35
8645,North,Furniture,2699.68,2024-05-12 10:22:52
8646,South,Electronics,4497.84,2022-01-01 19:54:11
8647,North,Food,2586.61,2024-03-12 11:08:31
8648,South,Food,2411.77,2022-01-22 21:32:32
8649,North,Food,3080.13,2022-06-24 06:06:59
8650,West,Furniture,2640.99,2022-07-28 03:24:03
8651,South,Sports,2286.81,2024-03-29 23:21:16
8652,South,Furniture,984.57,2023-11-06 15:32:43
8653,East,Electronics,2047.26,2024-10-13 22:18:05
8654,East,Furniture,1482.02,2024-08-01 00:11:08
8655,North,Food,2062.28,2022-05-19 12:46:12
8656,South,Clothing,3006.48,2023-03-03 13:17:14
8657,North,Electronics,3083.37,2022-08-30 04:43:43
8658,West,Clothing,1269.44,2023-08-21 08:05:05
8659,East,Electronics,513.95,2023-07-14 16:50:32
8660,North,Electronics,3747.74,2024-11-20 12:18:10
8661,North,Food,2690.0,2024-11-25 19:48:38
8662,East,Furniture,2266.3,2023-11-18 00:59:48
8663,South,Food,735.02,2024-07-25 17:58:54
8664,North,Food,2131.85,2024-09-06 04:27:14
8665,East,Food,4109.06,2023-06-12 08:13:52
8666,South,Clothing,2949.03,2022-09-16 20:36:30
8667,West,Electronics,545.78,2023-05-01 01:40:54
8668,East,Sports,1728.15,2023-10-21 17:03:19
8669,North,Furniture,4901.03,2024-02-13 12:06:57
8670,West,Food,2768.09,2024-10-01 17:34:09
8671,South,Electronics,1503.34,2023-08-30 03:08:08
8672,South,Furniture,4575.88,2024-08-15 06:51:40
8673,East,Sports,1746.4,2023-01-19 14:43:12
8674,East,Sports,3676.55,2024-07-03 19:57:49
8675,East,Food,821.38,2022-02-17 21:28:40
8676,South,Sports,866.82,2024-03-06 16:47:36
8677,West,Sports,2850.44,2024-12-13 09:05:34
8678,South,Furniture,1275.13,2022-09-22 23:58:13
8679,North,Furniture,341.73,2022-05-08 20:39:01
8680,South,Food,4639.68,2023-04-25 18:43:57
8681,North,Electronics,374.35,2022-08-30 21:04:40
8682,West,Food,3615.45,2023-11-20 15:50:04
8683,East,Clothing,1731.63,2022-10-30 03:52:24
8684,East,Sports,4674.17,2022-08-27 03:24:06
8685,South,Electronics,4931.66,2024-06-15 14:41:15
8686,East,Furniture,1743.61,2022-01-10 06:29:29
8687,West,Clothing,2996.42,2022-01-07 09:50:51
8688,East,Clothing,3887.63,2024-05-18 20:46:55
8689,South,Sports,704.71,2024-05-05 17:38:39
8690,West,Furniture,3576.37,2022-09-19 03:46:12
8691,North,Electronics,4540.37,2022-02-07 23:43:28
8692,South,Furniture,974.66,2024-12-19 19:49:42
8693,North,Sports,4209.68,2022-07-22 02:38:04
8694,West,Clothing,666.46,2022-04-01 12:48:49
8695,South,Sports,2884.68,2023-03-19 14:16:56
8696,South,Food,1762.88,2023-08-30 18:50:29
8697,West,Clothing,2411.41,2022-02-17 23:13:21
8698,East,Sports,1573.1,2024-06-09 11:08:56
8699,South,Electronics,1376.64,2024-05-08 18:09:05
8700,South,Electronics,3741.38,2022-12-08 04:04:51
8701,North,Electronics,1193.25,2023-01-14 17:49:33
8702,East,Food,2101.22,2023-05-29 03:20:48
8703,North,Furniture,1445.33,2022-05-06 22:33:04
8704,North,Electronics,1269.31,2024-08-10 16:27:14
8705,East,Food,3172.77,2023-09-25 16:51:44
8706,East,Electronics,322.6,2022-12-25 06:12:35
8707,West,Food,3965.6,2023-04-23 11:23:09
8708,East,Electronics,2776.55,2023-01-03 03:05:57
8709,South,Furniture,4159.34,2023-02-17 16:57:32
8710,East,Sports,1143.78,2022-08-10 02:38:44
8711,West,Electronics,3576.09,2023-12-28 16:42:00
8712,West,Sports,2160.86,2024-06-29 00:19:57
8713,West,Electronics,476.34,2023-11-11 13:12:11
8714,East,Furniture,3787.13,2024-07-31 23:38:25
8715,East,Sports,3834.72,2022-05-11 20:31:29
8716,North,Food,1427.49,2023-10-21 11:40:11
8717,North,Electronics,4588.63,2024-10-02 20:20:50
8718,South,Electronics,3843.45,2023-01-02 22:40:03
8719,North,Food,1603.11,2024-09-12 00:23:36
8720,South,Furniture,1271.63,2022-11-11 15:13:25
8721,West,Clothing,2256.44,2023-07-13 14:16:28
8722,North,Electronics,1534.67,2023-09-07 02:32:56
8723,East,Food,1163.41,2022-05-09 14:31:48
8724,North,Clothing,2055.59,2023-08-20 14:35:04
8725,South,Electronics,225.95,2024-03-25 06:19:20
8726,North,Sports,2066.91,2022-01-17 00:22:40
8727,West,Food,1186.15,2024-11-09 13:21:18
8728,East,Sports,1395.24,2022-04-06 04:20:56
8729,South,Furniture,504.51,2022-07-09 21:13:42
8730,East,Clothing,2985.77,2024-01-23 06:44:47
8731,East,Food,2412.85,2022-03-28 02:36:55
8732,South,Electronics,3778.07,2023-12-02 17:41:22
8733,East,Electronics,4936.78,2023-02-11 15:42:27
8734,East,Clothing,685.72,2022-08-11 12:59:44
8735,North,Sports,1434.88,2023-05-03 18:24:35
8736,East,Sports,3444.03,2024-08-23 22:27:51
8737,East,Food,1262.83,2022-01-08 03:44:59
8738,East,Food,247.72,2024-06-16 12:25:52
8739,East,Sports,638.05,2023-06-30 11:01:13
8740,South,Food,2224.77,2024-11-19 15:16:09
8741,West,Sports,2210.84,2023-02-11 09:49:31
8742,North,Clothing,4864.29,2022-06-14 12:33:00
8743,East,Food,2383.16,2022-05-16 21:37:28
8744,East,Sports,3422.53,2023-12-20 21:56:40
8745,South,Food,2511.78,2024-10-21 02:30:16
8746,West,Electronics,1422.6,2024-04-15 03:57:00
8747,East,Electronics,616.71,2023-12-09 12:42:52
8748,South,Furniture,4309.46,2022-08-22 20:43:14
8749,North,Sports,848.05,2023-05-18 21:49:15
8750,North,Furniture,574.78,2022-08-13 14:02:19
8751,East,Sports,1147.76,2023-09-08 21:39:05
8752,East,Food,112.19,2024-04-29 23:58:53
8753,West,Sports,452.63,2023-11-22 12:49:55
8754,West,Electronics,3212.46,2023-10-04 17:14:39
8755,East,Food,1293.38,2023-12-06 01:16:03
8756,South,Electronics,1758.71,2023-12-31 18:47:18
8757,West,Food,4192.97,2024-01-02 15:06:06
8758,East,Sports,3887.21,2024-01-18 07:16:26
8759,West,Sports,2512.02,2024-06-12 00:02:49
8760,East,Electronics,3103.59,2023-10-11 03:27:56
8761,North,Clothing,520.48,2022-08-01 01:09:35
8762,East,Sports,3831.81,2024-04-09 13:24:53
8763,North,Clothing,2629.34,2024-03-05 03:51:44
8764,West,Food,2897.65,2023-12-31 06:45:00
8765,East,Clothing,3361.08,2022-12-26 23:36:17
8766,West,Electronics,2550.86,2024-04-20 21:43:07
8767,North,Furniture,2656.29,2024-05-12 06:13:24
8768,East,Furniture,2548.21,2022-02-04 16:05:39
8769,West,Electronics,2534.41,2024-01-12 23:30:05
8770,North,Furniture,3776.01,2024-12-01 01:21:38
8771,West,Electronics,2193.32,2024-03-06 08:34:55
8772,South,Sports,114.18,2023-11-11 20:30:34
8773,North,Clothing,3099.11,2022-06-13 10:08:13
8774,North,Furniture,4768.05,2022-10-31 07:36:21
8775,North,Sports,1359.1,2024-05-30 08:10:21
8776,East,Furniture,4099.35,2023-08-07 19:37:53
8777,East,Food,2331.9,2024-11-26 21:04:38
8778,East,Electronics,3250.61,2022-11-11 07:26:46
8779,South,Electronics,4465.28,2022-03-04 19:12:49
8780,South,Sports,3877.97,2022-11-28 00:42:36
8781,North,Food,4434.41,2024-11-27 00:13:08
8782,South,Clothing,146.65,2024-05-12 19:01:53
8783,West,Food,1017.84,2023-08-04 02:45:44
8784,North,Food,2175.12,2024-12-11 02:32:07
8785,North,Clothing,4254.42,2023-08-04 06:51:34
8786,West,Clothing,4208.12,2024-08-26 14:23:42
8787,North,Food,1007.19,2024-01-22 07:43:25
8788,South,Furniture,796.99,2022-08-31 01:41:25
8789,East,Furniture,4190.04,2024-04-20 18:39:48
8790,West,Food,2753.03,2023-02-03 11:26:36
8791,South,Furniture,3171.17,2024-08-04 07:27:00
8792,West,Clothing,4065.11,2022-05-16 16:06:52
8793,West,Clothing,1137.56,2023-04-21 03:56:05
8794,North,Furniture,768.78,2023-06-11 22:01:28
8795,North,Clothing,4309.32,2023-10-18 16:07:10
8796,South,Electronics,647.69,2022-02-15 20:21:49
8797,West,Clothing,532.09,2024-08-01 11:49:43
8798,North,Food,1457.67,2022-05-30 17:51:12
8799,North,Sports,1652.56,2022-06-04 06:37:37
8800,West,Furniture,1281.56,2023-07-19 19:49:39
8801,South,Furniture,3733.95,2023-03-05 19:22:01
8802,South,Clothing,4869.44,2022-09-02 07:04:36
8803,West,Clothing,1078.0,2022-08-08 16:15:08
8804,South,Sports,3931.08,2023-08-15 01:00:46
8805,North,Sports,316.79,2022-04-10 00:36:54
8806,West,Food,682.62,2022-07-15 20:25:39
8807,North,Electronics,2624.08,2023-06-01 03:54:15
8808,East,Food,4998.08,2024-02-09 04:34:02
8809,East,Furniture,4751.89,2022-12-13 02:43:46
8810,South,Clothing,648.52,2024-04-26 12:26:32
8811,East,Food,1274.47,2024-01-29 07:18:54
8812,North,Clothing,4734.38,2024-08-11 10:17:51
8813,East,Clothing,838.55,2022-03-11 14:49:05
8814,North,Food,3739.67,2024-02-09 04:53:14
8815,South,Food,105.43,2023-05-01 14:04:15
8816,South,Sports,3195.39,2022-04-15 04:41:04
8817,North,Electronics,2523.54,2024-10-25 04:47:53
8818,East,Sports,2408.02,2023-12-23 07:23:51
8819,South,Electronics,4163.04,2023-08-04 14:22:21
8820,West,Food,495.6,2023-09-09 08:16:58
8821,South,Electronics,1948.93,2023-02-28 14:37:38
8822,East,Furniture,2285.59,2023-10-04 14:56:23
8823,West,Sports,707.24,2023-12-07 00:20:31
8824,East,Sports,519.77,2023-02-24 03:01:14
8825,North,Sports,980.11,2022-08-03 04:14:55
8826,West,Clothing,1281.13,2023-02-13 19:02:43
8827,East,Clothing,4833.7,2022-07-16 16:39:37
8828,West,Food,2430.51,2022-12-27 15:29:58
8829,East,Food,2600.42,2024-10-24 10:54:15
8830,West,Clothing,3564.29,2023-12-09 09:57:02
8831,East,Sports,3452.91,2024-07-08 11:06:46
8832,North,Clothing,2563.61,2022-05-09 18:01:19
8833,West,Electronics,1765.21,2023-08-31 00:43:28
8834,West,Sports,1722.15,2023-11-27 23:12:12
8835,West,Clothing,382.78,2023-09-27 02:29:48
8836,West,Food,4508.19,2023-07-26 20:52:25
8837,North,Clothing,3870.03,2023-05-01 02:17:42
8838,West,Furniture,3154.38,2022-10-17 12:22:03
8839,South,Clothing,2040.8,2022-12-23 10:49:34
8840,North,Sports,2954.08,2024-07-11 08:04:39
8841,South,Clothing,2476.94,2022-11-29 03:42:23
8842,West,Food,1442.28,2022-08-28 21:03:57
8843,East,Electronics,1563.01,2023-04-22 03:30:21
8844,South,Furniture,4384.95,2024-10-14 09:18:53
8845,West,Sports,3211.05,2022-05-07 08:19:07
8846,South,Food,106.97,2023-12-11 10:22:46
8847,West,Furniture,1701.67,2024-05-13 11:11:24
8848,West,Clothing,1765.73,2024-02-11 17:55:34
8849,West,Furniture,3561.04,2023-10-27 03:11:21
8850,East,Electronics,3532.22,2023-12-30 14:35:28
8851,South,Furniture,2374.36,2024-02-12 21:05:47
8852,North,Furniture,4759.8,2022-02-27 12:18:29
8853,North,Clothing,4373.92,2022-10-23 10:58:10
8854,North,Clothing,4344.43,2024-09-24 20:20:57
8855,North,Sports,1806.5,2024-10-28 05:22:59
8856,West,Clothing,2211.9,2023-11-02 18:23:12
8857,South,Furniture,2152.91,2023-05-22 04:14:05
8858,South,Electronics,2257.31,2022-03-20 19:51:27
8859,East,Clothing,4457.13,2023-07-04 06:54:36
8860,South,Sports,1320.69,2024-10-20 12:14:55
8861,South,Sports,4030.76,2022-11-06 22:41:33
8862,South,Furniture,2618.8,2024-10-16 19:59:08
8863,East,Clothing,1320.51,2023-06-11 14:38:31
8864,North,Clothing,2683.74,2022-06-14 20:22:55
8865,South,Sports,1057.66,2024-05-22 18:53:33
8866,East,Clothing,630.08,2024-10-30 21:13:05
8867,East,Furniture,4207.07,2024-03-26 17:45:22
8868,West,Electronics,3526.68,2024-10-17 13:11:15
8869,East,Furniture,1104.4,2022-09-10 08:52:27
8870,North,Clothing,4717.24,2023-04-01 11:07:02
8871,South,Furniture,219.55,2024-10-16 07:13:31
8872,East,Food,1733.07,2023-08-19 04:59:27
8873,North,Food,206.1,2023-11-14 15:40:17
8874,East,Clothing,797.26,2024-08-07 12:08:39
8875,East,Clothing,982.39,2023-10-13 13:07:45
8876,East,Electronics,4070.64,2023-03-05 09:03:37
8877,East,Furniture,4965.89,2023-09-24 21:19:02
8878,East,Electronics,4349.87,2023-12-07 03:31:38
8879,North,Clothing,3212.15,2022-01-17 03:00:02
8880,South,Clothing,3642.32,2023-05-03 17:19:49
8881,South,Sports,2661.82,2023-08-22 22:34:34
8882,South,Electronics,2170.46,2022-03-14 08:52:50
8883,South,Clothing,3491.63,2022-09-11 17:57:36
8884,North,Food,4868.27,2024-06-01 15:12:27
8885,West,Sports,241.58,2023-07-17 22:40:03
8886,West,Furniture,1639.02,2022-03-11 01:09:52
8887,North,Sports,1717.29,2023-11-17 16:20:46
8888,North,Furniture,2129.83,2023-12-02 23:38:40
8889,East,Food,3171.77,2024-06-01 17:10:00
8890,East,Furniture,2617.39,2022-09-23 09:31:50
8891,East,Electronics,191.77,2022-05-14 16:33:03
8892,South,Furniture,2116.89,2023-01-25 09:58:13
8893,East,Furniture,3135.3,2022-02-10 00:02:31
8894,West,Sports,2573.64,2024-08-07 13:48:38
8895,South,Food,4373.1,2022-03-15 18:37:52
8896,East,Furniture,2053.12,2023-12-09 22:55:30
8897,South,Electronics,161.54,2024-06-29 18:50:16
8898,West,Sports,1496.0,2024-12-19 09:04:31
8899,East,Food,764.8,2024-08-06 08:06:24
8900,West,Food,1326.13,2023-05-07 22:54:57
8901,West,Clothing,1874.23,2024-12-17 01:48:25
8902,West,Electronics,3415.61,2023-05-17 19:54:48
8903,East,Sports,1688.43,2024-11-19 10:11:23
8904,North,Sports,4432.13,2022-10-17 00:21:38
8905,East,Electronics,1567.88,2024-11-23 00:02:58
8906,West,Food,770.97,2023-04-22 19:26:08
8907,East,Furniture,927.44,2022-09-30 02:54:57
8908,West,Electronics,4679.44,2024-10-04 04:16:05
8909,North,Sports,2328.59,2022-09-26 15:50:21
8910,South,Electronics,2075.32,2022-06-01 04:32:01
8911,North,Food,437.61,2022-03-06 01:29:43
8912,North,Clothing,3693.27,2022-02-26 18:09:07
8913,South,Clothing,3503.8,2022-04-19 11:00:10
8914,East,Furniture,1941.13,2022-08-01 16:34:57
8915,South,Furniture,3489.64,2022-11-30 10:47:58
8916,East,Food,1900.51,2023-01-04 02:46:59
8917,East,Furniture,458.47,2024-09-10 11:11:57
8918,West,Clothing,3716.69,2022-11-20 08:22:54
8919,West,Food,4829.49,2023-02-04 21:17:44
8920,South,Food,3276.62,2023-04-25 07:29:49
8921,North,Food,1454.66,2023-11-09 23:16:55
8922,South,Electronics,1422.61,2023-10-23 21:08:29
8923,East,Furniture,4651.99,2022-11-06 16:04:09
8924,West,Sports,1586.12,2023-11-14 21:12:56
8925,South,Clothing,3864.14,2022-07-29 12:10:53
8926,South,Furniture,3250.28,2023-10-19 02:32:54
8927,West,Clothing,3003.75,2022-02-09 09:08:58
8928,West,Furniture,987.27,2022-07-29 04:06:40
8929,West,Sports,268.61,2023-10-04 16:12:32
8930,East,Clothing,2494.52,2023-06-07 05:58:35
8931,West,Sports,4941.98,2022-04-12 07:14:27
8932,North,Clothing,1059.22,2022-07-25 13:38:41
8933,South,Electronics,2730.67,2022-02-04 13:18:47
8934,West,Electronics,3387.8,2022-07-24 05:25:04
8935,West,Clothing,2470.02,2023-05-18 05:18:43
8936,East,Clothing,2583.98,2022-08-19 10:08:10
8937,East,Sports,3340.01,2022-12-25 09:44:58
8938,South,Food,4093.04,2024-11-04 20:06:21
8939,North,Clothing,1733.11,2024-10-17 16:39:45
8940,South,Furniture,4506.45,2023-07-13 00:08:05
8941,West,Furniture,2476.01,2022-12-20 10:51:15
8942,North,Furniture,3343.2,2023-06-11 07:01:01
8943,North,Electronics,621.92,2024-04-28 16:19:01
8944,North,Sports,2513.15,2022-06-02 08:52:57
8945,North,Electronics,178.92,2024-08-13 03:08:12
8946,South,Furniture,2016.02,2022-03-10 10:21:55
8947,East,Clothing,366.97,2024-12-04 01:35:10
8948,East,Furniture,4495.21,2024-05-20 11:44:27
8949,West,Clothing,3396.75,2023-07-14 20:51:51
8950,East,Sports,3980.19,2022-06-21 08:57:59
8951,East,Food,2391.63,2023-05-19 19:03:00
8952,East,Clothing,4274.3,2023-06-20 02:19:01
8953,East,Electronics,4377.9,2022-01-08 11:35:58
8954,West,Furniture,1848.41,2023-02-23 00:27:04
8955,South,Furniture,1946.59,2022-12-06 17:23:31
8956,North,Furniture,2590.38,2022-03-19 11:14:26
8957,East,Clothing,306.99,2023-11-16 14:09:01
8958,South,Sports,4979.26,2022-10-12 05:15:58
8959,East,Clothing,1859.99,2024-07-17 01:59:04
8960,East,Electronics,2407.13,2024-08-18 16:38:48
8961,North,Furniture,3798.31,2022-08-19 06:13:54
8962,North,Clothing,1557.82,2023-08-04 03:18:03
8963,North,Furniture,1087.99,2023-10-10 09:26:14
8964,East,Electronics,724.51,2022-04-02 12:29:50
8965,East,Food,2687.28,2024-08-09 18:05:38
8966,East,Food,126.94,2023-07-19 08:45:34
8967,North,Food,3576.65,2023-07-20 09:24:18
8968,West,Furniture,2360.81,2022-06-03 07:53:23
8969,South,Clothing,2705.93,2022-11-04 13:19:13
8970,West,Furniture,1389.7,2022-09-28 03:42:55
8971,East,Sports,973.44,2024-05-03 21:56:37
8972,East,Clothing,3529.95,2023-06-21 10:22:07
8973,West,Electronics,1130.34,2024-12-10 13:08:20
8974,East,Food,3922.42,2023-01-28 19:11:37
8975,South,Clothing,1098.0,2023-11-06 08:29:29
8976,East,Clothing,3102.15,2024-12-18 09:41:32
8977,South,Food,3254.97,2022-05-21 20:54:09
8978,West,Electronics,2577.66,2023-06-21 20:45:15
8979,West,Furniture,4984.27,2022-10-20 22:33:45
8980,East,Furniture,1941.63,2022-03-14 03:14:06
8981,South,Clothing,4428.27,2024-04-18 05:22:05
8982,East,Food,929.22,2024-11-04 07:42:41
8983,North,Sports,1752.33,2024-07-14 04:30:27
8984,North,Electronics,812.3,2023-04-28 19:30:58
8985,North,Furniture,3057.76,2024-03-16 08:06:48
8986,North,Electronics,3227.46,2024-09-27 08:53:24
8987,East,Electronics,2322.17,2022-07-02 15:17:47
8988,North,Electronics,3628.79,2022-10-05 06:31:44
8989,South,Food,4351.5,2023-02-07 22:05:53
8990,West,Food,3905.14,2024-09-29 03:37:50
8991,West,Food,1284.15,2023-10-16 18:00:22
8992,North,Clothing,1669.96,2023-10-17 14:32:23
8993,North,Food,1963.36,2024-07-18 17:31:08
8994,North,Clothing,1098.45,2024-07-19 06:37:19
8995,East,Furniture,1870.06,2024-05-27 17:23:55
8996,West,Furniture,1266.42,2023-07-27 11:38:45
8997,North,Furniture,4979.07,2022-07-26 15:57:15
8998,South,Furniture,3937.93,2023-09-24 02:22:26
8999,North,Furniture,4314.08,2022-05-08 20:08:25
9000,West,Food,4618.52,2024-01-01 11:37:09
9001,North,Sports,3358.5,2024-07-07 10:33:22
9002,West,Food,962.29,2024-03-02 11:40:45
9003,North,Sports,3816.78,2022-03-22 13:56:00
9004,South,Food,176.5,2023-07-05 03:54:06
9005,North,Furniture,654.83,2022-03-21 03:26:02
9006,South,Electronics,244.96,2023-12-27 20:34:53
9007,South,Sports,763.68,2022-09-01 18:49:46
9008,North,Electronics,3784.82,2023-06-27 16:58:04
9009,South,Furniture,4438.85,2023-06-03 12:07:46
9010,East,Sports,1466.32,2024-12-20 04:52:32
9011,North,Electronics,683.72,2022-12-02 03:22:43
9012,North,Food,1437.5,2022-10-22 14:56:03
9013,South,Furniture,3270.86,2024-07-23 14:04:32
9014,South,Food,1815.99,2024-07-24 20:16:06
9015,North,Food,4809.62,2024-07-01 13:21:24
9016,East,Furniture,741.8,2023-12-30 22:02:08
9017,South,Sports,4952.68,2022-07-26 01:40:27
9018,South,Clothing,161.01,2023-01-04 18:43:18
9019,West,Clothing,2313.3,2023-01-04 23:20:21
9020,East,Furniture,1333.88,2024-02-11 20:51:05
9021,East,Clothing,2874.8,2024-04-08 02:17:34
9022,North,Electronics,573.1,2024-12-06 15:19:42
9023,East,Sports,4391.53,2024-03-29 07:37:27
9024,North,Food,768.98,2023-05-18 21:08:24
9025,West,Food,2978.21,2022-06-08 02:48:00
9026,East,Furniture,263.4,2022-06-15 06:15:01
9027,South,Food,1623.86,2024-02-26 20:46:22
9028,West,Electronics,833.64,2024-08-18 16:17:18
9029,North,Electronics,4891.45,2023-06-18 02:48:23
9030,West,Furniture,158.9,2023-04-15 17:14:44
9031,North,Food,1826.74,2022-11-23 16:41:19
9032,West,Clothing,1583.6,2024-12-18 15:15:44
